0.870029821074	0.000248508946322	0.129473161034	0.000248508946322	
0.18497847815	0.0846647698256	0.00258991756037	0.727766834464	
0.000371195248701	0.998886414254	0.000371195248701	0.000371195248701	
0.0276183644189	0.00131516021043	0.970946915352	0.00011956001913	
0.117874109264	9.89707046714e-05	0.881927949327	9.89707046714e-05	
0.000615763546798	0.000615763546798	0.000615763546798	0.99815270936	
0.000223015165031	0.000223015165031	0.000223015165031	0.999330954505	
0.000282167042889	0.000282167042889	0.000282167042889	0.999153498871	
0.0458685751464	0.000325309043591	0.953480806766	0.000325309043591	
0.0130789022298	0.984348198971	0.000214408233276	0.00235849056604	
0.000252270433905	0.999243188698	0.000252270433905	0.000252270433905	
0.859695152424	0.0600949525237	0.0713393303348	0.00887056471764	
0.959043560606	0.000236742424242	0.000236742424242	0.0404829545455	
