0.0176441351889	0.0275844930417	0.000248508946322	0.954522862823	
3.64777121179e-05	0.663566061137	0.252097468447	0.0842999927045	
0.716778025241	0.282479584261	0.000371195248701	0.000371195248701	
0.87769010043	0.00011956001913	0.00011956001913	0.122070779531	
0.798792557403	0.012965162312	9.89707046714e-05	0.18814330958	
0.000615763546798	0.0129310344828	0.985837438424	0.000615763546798	
0.000223015165031	0.000223015165031	0.999330954505	0.000223015165031	
0.000282167042889	0.00310383747178	0.990688487585	0.00592550790068	
0.963240078074	0.000325309043591	0.0361093038386	0.000325309043591	
0.67345626072	0.287521440823	0.038807890223	0.000214408233276	
0.6763370333	0.101160443996	0.0607971745711	0.161705348133	
0.00512243878061	0.00887056471764	0.00262368815592	0.983383308346	
0.000236742424242	0.135179924242	0.000236742424242	0.864346590909	
